affiliation,keyword,ratio of articles that used this word
right_wing,state,0.0007183908045977011
right_wing,web,0.0007183908045977011
right_wing,presid,0.0028735632183908046
right_wing,possibl,0.0007183908045977011
right_wing,sitesthi,0.0007183908045977011
right_wing,site,0.0007183908045977011
right_wing,resourc,0.0007183908045977011
right_wing,execut,0.0007183908045977011
right_wing,offici,0.0007183908045977011
right_wing,unit,0.0007183908045977011
right_wing,branch,0.0007183908045977011
right_wing,prayer,0.0007183908045977011
right_wing,republ,0.0007183908045977011
right_wing,pray,0.0007183908045977011
right_wing,lord,0.0007183908045977011
right_wing,god,0.0007183908045977011
right_wing,search,0.0007183908045977011
right_wing,free,0.0007183908045977011
right_wing,repli,0.0007183908045977011
right_wing,pst,0.0007183908045977011
right_wing,media,0.0007183908045977011
right_wing,get,0.0007183908045977011
right_wing,card,0.0007183908045977011
right_wing,sara,0.0007183908045977011
right_wing,fear,0.0007183908045977011
right_wing,texa,0.0007183908045977011
right_wing,kid,0.0007183908045977011
right_wing,uninsur,0.0007183908045977011
right_wing,deter,0.0007183908045977011
right_wing,public,0.0007183908045977011
right_wing,ana,0.0007183908045977011
right_wing,deport,0.0007183908045977011
right_wing,green,0.0007183908045977011
right_wing,children,0.0021551724137931034
right_wing,trump,0.0035919540229885057
right_wing,servic,0.0007183908045977011
right_wing,denial,0.0007183908045977011
right_wing,care,0.0007183908045977011
right_wing,parent,0.0014367816091954023
right_wing,car,0.0014367816091954023
right_wing,ga,0.0007183908045977011
right_wing,butt,0.0007183908045977011
right_wing,flatu,0.0007183908045977011
right_wing,cng,0.0007183908045977011
right_wing,there,0.0007183908045977011
right_wing,methan,0.0007183908045977011
right_wing,run,0.0014367816091954023
right_wing,come,0.0007183908045977011
right_wing,hydrogen,0.0007183908045977011
right_wing,better,0.0007183908045977011
right_wing,brown,0.0007183908045977011
right_wing,willi,0.0007183908045977011
right_wing,san,0.0014367816091954023
right_wing,slept,0.0007183908045977011
right_wing,polit,0.0007183908045977011
right_wing,go,0.0014367816091954023
right_wing,women,0.0007183908045977011
right_wing,admit,0.0007183908045977011
right_wing,kamala,0.0007183908045977011
right_wing,harri,0.0007183908045977011
right_wing,way,0.0014367816091954023
right_wing,ye,0.0007183908045977011
right_wing,border,0.0007183908045977011
right_wing,3d,0.0007183908045977011
right_wing,wall,0.0007183908045977011
right_wing,fund,0.0007183908045977011
right_wing,tweet,0.0007183908045977011
right_wing,secur,0.0007183908045977011
right_wing,play,0.0007183908045977011
right_wing,democrat,0.0014367816091954023
right_wing,crenshaw,0.0007183908045977011
right_wing,chess,0.0007183908045977011
right_wing,checker,0.0007183908045977011
right_wing,consid,0.0007183908045977011
right_wing,american,0.0014367816091954023
right_wing,think,0.0007183908045977011
right_wing,minimum,0.0007183908045977011
right_wing,earn,0.0007183908045977011
right_wing,say,0.0007183908045977011
right_wing,survey,0.0007183908045977011
right_wing,biven,0.0007183908045977011
right_wing,90000,0.0007183908045977011
right_wing,poor,0.0007183908045977011
right_wing,rich,0.0007183908045977011
right_wing,dont,0.0007183908045977011
right_wing,poverti,0.0007183908045977011
right_wing,case,0.0007183908045977011
right_wing,zipcod,0.0007183908045977011
right_wing,digit,0.0007183908045977011
right_wing,sorri,0.0007183908045977011
right_wing,gear,0.0007183908045977011
right_wing,highprofil,0.0007183908045977011
right_wing,subscript,0.0007183908045977011
right_wing,deliver,0.0007183908045977011
right_wing,code,0.0007183908045977011
right_wing,zip,0.0007183908045977011
right_wing,area,0.0007183908045977011
right_wing,waco,0.0007183908045977011
right_wing,servicereent,0.0007183908045977011
right_wing,sign,0.0007183908045977011
right_wing,court,0.0007183908045977011
right_wing,cant,0.0007183908045977011
right_wing,illeg,0.0007183908045977011
right_wing,deal,0.0007183908045977011
right_wing,realli,0.0007183908045977011
right_wing,fail,0.0007183908045977011
right_wing,art,0.0007183908045977011
right_wing,thembeforeu,0.0007183908045977011
right_wing,adult,0.0007183908045977011
right_wing,movement,0.0007183908045977011
right_wing,marriag,0.0007183908045977011
right_wing,famili,0.0007183908045977011
right_wing,child,0.0007183908045977011
right_wing,mother,0.0007183908045977011
right_wing,right,0.0007183908045977011
right_wing,samesex,0.0007183908045977011
right_wing,global,0.0007183908045977011
right_wing,jew,0.0007183908045977011
right_wing,call,0.0007183908045977011
right_wing,intern,0.0007183908045977011
right_wing,germani,0.0007183908045977011
right_wing,citizen,0.0007183908045977011
right_wing,holocaust,0.0007183908045977011
right_wing,ap,0.0007183908045977011
right_wing,chancellor,0.0007183908045977011
right_wing,antisemit,0.0021551724137931034
right_wing,remembr,0.0007183908045977011
right_wing,merkel,0.0007183908045977011
right_wing,fight,0.0007183908045977011
right_wing,german,0.0007183908045977011
right_wing,appar,0.0007183908045977011
right_wing,video,0.0007183908045977011
right_wing,bu,0.0007183908045977011
right_wing,grove,0.0007183908045977011
right_wing,boy,0.0007183908045977011
right_wing,bulli,0.0007183908045977011
right_wing,beg,0.0007183908045977011
right_wing,student,0.0014367816091954023
right_wing,driver,0.0007183908045977011
right_wing,statement,0.0007183908045977011
right_wing,show,0.0007183908045977011
right_wing,stay,0.0007183908045977011
right_wing,school,0.0007183908045977011
right_wing,investig,0.0007183908045977011
right_wing,warren,0.0014367816091954023
right_wing,kulak,0.0007183908045977011
right_wing,elizabeth,0.0007183908045977011
right_wing,senat,0.0007183908045977011
right_wing,necessari,0.0007183908045977011
right_wing,wealthi,0.0007183908045977011
right_wing,unmerit,0.0007183908045977011
right_wing,terror,0.0007183908045977011
right_wing,power,0.0007183908045977011
right_wing,asset,0.0007183908045977011
right_wing,revolut,0.0007183908045977011
right_wing,forfeitur,0.0007183908045977011
right_wing,tax,0.0007183908045977011
right_wing,zucman,0.0007183908045977011
right_wing,discrimin,0.0007183908045977011
right_wing,muslim,0.0007183908045977011
right_wing,resolut,0.0007183908045977011
right_wing,condemn,0.0007183908045977011
right_wing,antiisrael,0.0007183908045977011
right_wing,rep,0.0007183908045977011
right_wing,introduc,0.0007183908045977011
right_wing,repres,0.0007183908045977011
right_wing,hatr,0.0007183908045977011
right_wing,zeldin,0.0007183908045977011
right_wing,world,0.0014367816091954023
right_wing,israel,0.0007183908045977011
right_wing,republican,0.0007183908045977011
right_wing,immedi,0.0007183908045977011
right_wing,danger,0.0007183908045977011
right_wing,actual,0.0007183908045977011
right_wing,alexandria,0.0007183908045977011
right_wing,ocasiocortez,0.0007183908045977011
right_wing,intestin,0.0007183908045977011
right_wing,know,0.0007183908045977011
right_wing,hookworm,0.0007183908045977011
right_wing,rate,0.0007183908045977011
right_wing,open,0.0007183908045977011
right_wing,billionair,0.0007183908045977011
right_wing,parasit,0.0007183908045977011
right_wing,correl,0.0007183908045977011
right_wing,recent,0.0007183908045977011
right_wing,provid,0.0007183908045977011
right_wing,doesnt,0.0007183908045977011
right_wing,invers,0.0007183908045977011
